enhancer_name,enhancer_chrom,enhancer_start,enhancer_end,promoter_name,promoter_chrom,promoter_start,promoter_end,label,enhancer_distance_to_promoter
H1|chr20:45993375-45993434,chr20,45993375,45993434,H1|chr20:45987472-45987522,chr20,45987472,45987522,1,5903
H1|chr20:45993414-45993465,chr20,45993414,45993465,H1|chr20:45989826-45989923,chr20,45989826,45989923,1,3588
H1|chr20:45993431-45993465,chr20,45993431,45993465,H1|chr20:45989826-45989923,chr20,45989826,45989923,1,3605
H1|chr20:45993632-45993753,chr20,45993632,45993753,H1|chr20:45987564-45987587,chr20,45987564,45987587,1,6068
H1|chr20:45993632-45993749,chr20,45993632,45993749,H1|chr20:45987564-45987587,chr20,45987564,45987587,1,6068
H1|chr20:45993884-45993946,chr20,45993884,45993946,H1|chr20:45987521-45987671,chr20,45987521,45987671,1,6363
H1|chr20:45993885-45994016,chr20,45993885,45994016,H1|chr20:45988447-45988466,chr20,45988447,45988466,1,5438
H1|chr20:45993891-45994024,chr20,45993891,45994024,H1|chr20:45988447-45988466,chr20,45988447,45988466,1,5444
H1|chr20:45994729-45994814,chr20,45994729,45994814,H1|chr20:45990471-45990506,chr20,45990471,45990506,1,4258
H1|chr20:45995310-45995357,chr20,45995310,45995357,H1|chr20:44988158-44988277,chr20,44988158,44988277,1,1007152
H1|chr20:45995326-45995357,chr20,45995326,45995357,H1|chr20:44988158-44988277,chr20,44988158,44988277,1,1007168
H1|chr20:45995418-45995530,chr20,45995418,45995530,H1|chr20:45988644-45988689,chr20,45988644,45988689,1,6774
H1|chr20:45995425-45995530,chr20,45995425,45995530,H1|chr20:45988644-45988689,chr20,45988644,45988689,1,6781
H1|chr20:45996164-45996227,chr20,45996164,45996227,H1|chr20:45989170-45989225,chr20,45989170,45989225,1,6994
H1|chr20:45996164-45996226,chr20,45996164,45996226,H1|chr20:45989170-45989225,chr20,45989170,45989225,1,6994
H1|chr20:45996224-45996311,chr20,45996224,45996311,H1|chr20:45988653-45988712,chr20,45988653,45988712,1,7571
H1|chr20:45996488-45996556,chr20,45996488,45996556,H1|chr20:45989906-45989983,chr20,45989906,45989983,1,6582
H1|chr20:45996488-45996555,chr20,45996488,45996555,H1|chr20:45989906-45989983,chr20,45989906,45989983,1,6582
H1|chr20:45996994-45997061,chr20,45996994,45997061,H1|chr20:45989009-45989056,chr20,45989009,45989056,1,7985
H1|chr20:45997673-45997699,chr20,45997673,45997699,H1|chr20:45988107-45988215,chr20,45988107,45988215,1,9566
H1|chr20:45997693-45997795,chr20,45997693,45997795,H1|chr20:45990071-45990125,chr20,45990071,45990125,1,7622
H1|chr20:45997693-45997789,chr20,45997693,45997789,H1|chr20:45990071-45990125,chr20,45990071,45990125,1,7622
H1|chr20:45997737-45997862,chr20,45997737,45997862,H1|chr20:45989751-45989787,chr20,45989751,45989787,1,7986
H1|chr20:45997741-45997760,chr20,45997741,45997760,H1|chr20:45989837-45989939,chr20,45989837,45989939,1,7904
H1|chr20:45997750-45997863,chr20,45997750,45997863,H1|chr20:45989751-45989787,chr20,45989751,45989787,1,7999
H1|chr20:45997785-45997844,chr20,45997785,45997844,H1|chr20:45985523-45985633,chr20,45985523,45985633,1,12262
H1|chr20:45997785-45997831,chr20,45997785,45997831,H1|chr20:45985534-45985633,chr20,45985534,45985633,1,12251
H1|chr20:45997785-45997830,chr20,45997785,45997830,H1|chr20:45985534-45985633,chr20,45985534,45985633,1,12251
H1|chr20:45997785-45997825,chr20,45997785,45997825,H1|chr20:45985523-45985633,chr20,45985523,45985633,1,12262
H1|chr20:45997836-45997855,chr20,45997836,45997855,H1|chr20:45987360-45987507,chr20,45987360,45987507,1,10476
H1|chr20:46000969-46000993,chr20,46000969,46000993,H1|chr20:45988329-45988430,chr20,45988329,45988430,1,12640
H1|chr20:46279174-46279292,chr20,46279174,46279292,H1|chr20:42294708-42294792,chr20,42294708,42294792,1,3984466
H1|chr20:47905686-47905767,chr20,47905686,47905767,H1|chr20:17951809-17951863,chr20,17951809,17951863,1,29953877
H1|chr20:47905689-47905743,chr20,47905689,47905743,H1|chr20:17951809-17951866,chr20,17951809,17951866,1,29953880
H1|chr20:47905855-47905936,chr20,47905855,47905936,H1|chr20:47896738-47896814,chr20,47896738,47896814,1,9117
H1|chr20:47905865-47905939,chr20,47905865,47905939,H1|chr20:47896738-47896814,chr20,47896738,47896814,1,9127
H1|chr20:47905927-47906055,chr20,47905927,47906055,H1|chr20:47897903-47897954,chr20,47897903,47897954,1,8024
H1|chr20:47905960-47906055,chr20,47905960,47906055,H1|chr20:47897903-47897954,chr20,47897903,47897954,1,8057
H1|chr20:47906098-47906170,chr20,47906098,47906170,H1|chr20:47898666-47898744,chr20,47898666,47898744,1,7432
H1|chr20:47906477-47906623,chr20,47906477,47906623,H1|chr20:47895943-47896000,chr20,47895943,47896000,1,10534
H1|chr20:47906538-47906625,chr20,47906538,47906625,H1|chr20:47898669-47898732,chr20,47898669,47898732,1,7869
H1|chr20:47906538-47906623,chr20,47906538,47906623,H1|chr20:47898669-47898732,chr20,47898669,47898732,1,7869
H1|chr20:47906702-47906805,chr20,47906702,47906805,H1|chr20:47896059-47896177,chr20,47896059,47896177,1,10643
H1|chr20:47906794-47906825,chr20,47906794,47906825,H1|chr20:47896604-47896741,chr20,47896604,47896741,1,10190
H1|chr20:47907080-47907140,chr20,47907080,47907140,H1|chr20:47897826-47897916,chr20,47897826,47897916,1,9254
H1|chr20:47907093-47907120,chr20,47907093,47907120,H1|chr20:47896527-47896623,chr20,47896527,47896623,1,10566
H1|chr20:47907329-47907382,chr20,47907329,47907382,H1|chr20:47900102-47900179,chr20,47900102,47900179,1,7227
H1|chr20:47907574-47907592,chr20,47907574,47907592,H1|chr20:47896487-47896635,chr20,47896487,47896635,1,11087
H1|chr20:47907639-47907666,chr20,47907639,47907666,H1|chr20:47900117-47900240,chr20,47900117,47900240,1,7522
H1|chr20:47907640-47907723,chr20,47907640,47907723,H1|chr20:47899574-47899640,chr20,47899574,47899640,1,8066
H1|chr20:47907675-47907736,chr20,47907675,47907736,H1|chr20:47897891-47898040,chr20,47897891,47898040,1,9784
H1|chr20:47907735-47907808,chr20,47907735,47907808,H1|chr20:47899892-47899987,chr20,47899892,47899987,1,7843
H1|chr20:47907769-47907809,chr20,47907769,47907809,H1|chr20:47899892-47899987,chr20,47899892,47899987,1,7877
H1|chr20:47907842-47907922,chr20,47907842,47907922,H1|chr20:47897071-47897184,chr20,47897071,47897184,1,10771
H1|chr20:47907842-47907876,chr20,47907842,47907876,H1|chr20:47897071-47897184,chr20,47897071,47897184,1,10771
H1|chr20:47907843-47907864,chr20,47907843,47907864,H1|chr20:47898195-47898340,chr20,47898195,47898340,1,9648
H1|chr20:47907921-47907966,chr20,47907921,47907966,H1|chr20:47897134-47897189,chr20,47897134,47897189,1,10787
H1|chr20:47908689-47908789,chr20,47908689,47908789,H1|chr20:47896807-47896886,chr20,47896807,47896886,1,11882
H1|chr20:47908718-47908789,chr20,47908718,47908789,H1|chr20:47896807-47896886,chr20,47896807,47896886,1,11911
H1|chr20:47909086-47909178,chr20,47909086,47909178,H1|chr20:47896589-47896669,chr20,47896589,47896669,1,12497
H1|chr20:47909112-47909179,chr20,47909112,47909179,H1|chr20:47896589-47896669,chr20,47896589,47896669,1,12523
H1|chr20:47911207-47911324,chr20,47911207,47911324,H1|chr20:47899212-47899294,chr20,47899212,47899294,1,11995
H1|chr20:47911256-47911324,chr20,47911256,47911324,H1|chr20:47899212-47899294,chr20,47899212,47899294,1,12044
H1|chr20:47914226-47914282,chr20,47914226,47914282,H1|chr20:47897079-47897174,chr20,47897079,47897174,1,17147
H1|chr20:47914226-47914281,chr20,47914226,47914281,H1|chr20:47897079-47897174,chr20,47897079,47897174,1,17147
H1|chr20:47922121-47922197,chr20,47922121,47922197,H1|chr20:47898046-47898120,chr20,47898046,47898120,1,24075
H1|chr20:48297677-48297754,chr20,48297677,48297754,H1|chr20:47896107-47896171,chr20,47896107,47896171,1,401570
H1|chr20:48298506-48298550,chr20,48298506,48298550,H1|chr20:47898653-47898735,chr20,47898653,47898735,1,399853
H1|chr20:48301850-48301889,chr20,48301850,48301889,H1|chr20:47896578-47896667,chr20,47896578,47896667,1,405272
H1|chr20:48384428-48384481,chr20,48384428,48384481,H1|chr20:48424842-48424916,chr20,48424842,48424916,1,40414
H1|chr20:50581579-50581642,chr20,50581579,50581642,H1|chr20:47898619-47898724,chr20,47898619,47898724,1,2682960
H1|chr20:50581597-50581642,chr20,50581597,50581642,H1|chr20:47898619-47898724,chr20,47898619,47898724,1,2682978
H1|chr20:55776350-55776380,chr20,55776350,55776380,H1|chr20:57467838-57467927,chr20,57467838,57467927,1,1691488
H1|chr20:55776351-55776380,chr20,55776351,55776380,H1|chr20:57467838-57467927,chr20,57467838,57467927,1,1691487
H1|chr20:55779526-55779612,chr20,55779526,55779612,H1|chr20:57467643-57467666,chr20,57467643,57467666,1,1688117
H1|chr20:55779526-55779576,chr20,55779526,55779576,H1|chr20:57467643-57467666,chr20,57467643,57467666,1,1688117
H1|chr20:55786959-55787049,chr20,55786959,55787049,H1|chr20:57467855-57467883,chr20,57467855,57467883,1,1680896
H1|chr20:55786960-55787049,chr20,55786960,55787049,H1|chr20:57467855-57467883,chr20,57467855,57467883,1,1680895
H1|chr20:57249689-57249733,chr20,57249689,57249733,H1|chr20:57424403-57424444,chr20,57424403,57424444,1,174714
H1|chr20:57249773-57249882,chr20,57249773,57249882,H1|chr20:57424403-57424444,chr20,57424403,57424444,1,174630
H1|chr20:57249785-57249882,chr20,57249785,57249882,H1|chr20:57424403-57424444,chr20,57424403,57424444,1,174618
H1|chr20:60951184-60951300,chr20,60951184,60951300,H1|chr20:60944818-60944847,chr20,60944818,60944847,1,6366
H1|chr20:60951319-60951338,chr20,60951319,60951338,H1|chr20:60944818-60944847,chr20,60944818,60944847,1,6501
H1|chr20:60951849-60951884,chr20,60951849,60951884,H1|chr20:60960494-60960574,chr20,60960494,60960574,1,8645
H1|chr20:60952295-60952408,chr20,60952295,60952408,H1|chr20:60945421-60945553,chr20,60945421,60945553,1,6874
H1|chr20:60952371-60952500,chr20,60952371,60952500,H1|chr20:60961630-60961651,chr20,60961630,60961651,1,9259
H1|chr20:60952373-60952433,chr20,60952373,60952433,H1|chr20:60961365-60961449,chr20,60961365,60961449,1,8992
H1|chr20:60952403-60952433,chr20,60952403,60952433,H1|chr20:60961365-60961449,chr20,60961365,60961449,1,8962
H1|chr20:60953347-60953405,chr20,60953347,60953405,H1|chr20:60958997-60959062,chr20,60958997,60959062,1,5650
H1|chr20:62486125-62486151,chr20,62486125,62486151,H1|chr20:62489934-62490058,chr20,62489934,62490058,1,3809
H1|chr20:62486127-62486151,chr20,62486127,62486151,H1|chr20:62489934-62490058,chr20,62489934,62490058,1,3807
H1|chr20:62487089-62487173,chr20,62487089,62487173,H1|chr20:62495967-62495992,chr20,62495967,62495992,1,8878
H1|chr20:62487337-62487427,chr20,62487337,62487427,H1|chr20:62488998-62489028,chr20,62488998,62489028,1,1661
H1|chr21:33678499-33678621,chr21,33678499,33678621,H1|chr21:32932792-32932841,chr21,32932792,32932841,1,745707
H1|chr21:33678499-33678600,chr21,33678499,33678600,H1|chr21:32932792-32932841,chr21,32932792,32932841,1,745707
H1|chr21:33678499-33678599,chr21,33678499,33678599,H1|chr21:32932792-32932841,chr21,32932792,32932841,1,745707
H1|chr21:33678502-33678621,chr21,33678502,33678621,H1|chr21:32932792-32932841,chr21,32932792,32932841,1,745710
H1|chr21:33865196-33865218,chr21,33865196,33865218,H1|chr21:33034324-33034448,chr21,33034324,33034448,1,830872
H1|chr21:33865197-33865254,chr21,33865197,33865254,H1|chr21:33034324-33034448,chr21,33034324,33034448,1,830873
H1|chr21:33936844-33936920,chr21,33936844,33936920,H1|chr21:33784322-33784357,chr21,33784322,33784357,1,152522
H1|chr21:33937048-33937104,chr21,33937048,33937104,H1|chr21:33783244-33783302,chr21,33783244,33783302,1,153804
H1|chr21:40454551-40454601,chr21,40454551,40454601,H1|chr21:17103894-17103981,chr21,17103894,17103981,1,23350657
H1|chr21:44344340-44344445,chr21,44344340,44344445,H1|chr21:44527535-44527580,chr21,44527535,44527580,1,183195
H1|chr21:44344399-44344477,chr21,44344399,44344477,H1|chr21:44527128-44527169,chr21,44527128,44527169,1,182729
H1|chr21:44344400-44344477,chr21,44344400,44344477,H1|chr21:44527128-44527169,chr21,44527128,44527169,1,182728
H1|chr21:44380494-44380544,chr21,44380494,44380544,H1|chr21:44392873-44392973,chr21,44392873,44392973,1,12379
H1|chr21:44380495-44380577,chr21,44380495,44380577,H1|chr21:44392873-44392973,chr21,44392873,44392973,1,12378
H1|chr21:44502761-44502866,chr21,44502761,44502866,H1|chr21:44501728-44501834,chr21,44501728,44501834,1,1033
H1|chr21:44502823-44502867,chr21,44502823,44502867,H1|chr21:44501728-44501834,chr21,44501728,44501834,1,1095
H1|chr21:44502890-44502946,chr21,44502890,44502946,H1|chr21:44500962-44501033,chr21,44500962,44501033,1,1928
H1|chr21:44502891-44502946,chr21,44502891,44502946,H1|chr21:44500962-44501033,chr21,44500962,44501033,1,1929
H1|chr21:44503111-44503165,chr21,44503111,44503165,H1|chr21:44500292-44500388,chr21,44500292,44500388,1,2819
H1|chr21:44503112-44503165,chr21,44503112,44503165,H1|chr21:44500292-44500388,chr21,44500292,44500388,1,2820
H1|chr21:44503438-44503557,chr21,44503438,44503557,H1|chr21:44500115-44500150,chr21,44500115,44500150,1,3323
H1|chr21:44503438-44503548,chr21,44503438,44503548,H1|chr21:44500115-44500150,chr21,44500115,44500150,1,3323
H1|chr21:44503438-44503546,chr21,44503438,44503546,H1|chr21:44500115-44500150,chr21,44500115,44500150,1,3323
H1|chr21:44503459-44503508,chr21,44503459,44503508,H1|chr21:44501781-44501887,chr21,44501781,44501887,1,1678
H1|chr21:44503459-44503503,chr21,44503459,44503503,H1|chr21:44501781-44501887,chr21,44501781,44501887,1,1678
H1|chr21:44503998-44504058,chr21,44503998,44504058,H1|chr21:44500327-44500417,chr21,44500327,44500417,1,3671
H1|chr21:44504000-44504080,chr21,44504000,44504080,H1|chr21:44500327-44500417,chr21,44500327,44500417,1,3673
H1|chr21:44504635-44504713,chr21,44504635,44504713,H1|chr21:44501491-44501567,chr21,44501491,44501567,1,3144
H1|chr21:44504752-44504825,chr21,44504752,44504825,H1|chr21:44501491-44501567,chr21,44501491,44501567,1,3261
H1|chr21:44505129-44505243,chr21,44505129,44505243,H1|chr21:44501983-44502030,chr21,44501983,44502030,1,3146
H1|chr21:44505129-44505227,chr21,44505129,44505227,H1|chr21:44501982-44502034,chr21,44501982,44502034,1,3147
H1|chr21:44505438-44505481,chr21,44505438,44505481,H1|chr21:44499310-44499436,chr21,44499310,44499436,1,6128
H1|chr21:44505655-44505733,chr21,44505655,44505733,H1|chr21:44498337-44498404,chr21,44498337,44498404,1,7318
H1|chr21:44505661-44505746,chr21,44505661,44505746,H1|chr21:44498337-44498404,chr21,44498337,44498404,1,7324
H1|chr21:44505852-44505900,chr21,44505852,44505900,H1|chr21:44497663-44497785,chr21,44497663,44497785,1,8189
H1|chr21:44505872-44505900,chr21,44505872,44505900,H1|chr21:44497663-44497785,chr21,44497663,44497785,1,8209
H1|chr21:44506934-44507008,chr21,44506934,44507008,H1|chr21:44499464-44499523,chr21,44499464,44499523,1,7470
H1|chr21:45238216-45238330,chr21,45238216,45238330,H1|chr21:44493929-44493959,chr21,44493929,44493959,1,744287
H1|chr21:45238216-45238260,chr21,45238216,45238260,H1|chr21:44493929-44493959,chr21,44493929,44493959,1,744287
H1|chr21:45238250-45238330,chr21,45238250,45238330,H1|chr21:44493929-44493959,chr21,44493929,44493959,1,744321
H1|chr22:17851575-17851637,chr22,17851575,17851637,H1|chr22:18041949-18042017,chr22,18041949,18042017,1,190374
H1|chr22:17851605-17851637,chr22,17851605,17851637,H1|chr22:18041949-18042017,chr22,18041949,18042017,1,190344
H1|chr22:17855081-17855165,chr22,17855081,17855165,H1|chr22:18038740-18038833,chr22,18038740,18038833,1,183659
H1|chr22:17859306-17859408,chr22,17859306,17859408,H1|chr22:18040114-18040232,chr22,18040114,18040232,1,180808
H1|chr22:17859307-17859408,chr22,17859307,17859408,H1|chr22:18040114-18040232,chr22,18040114,18040232,1,180807
H1|chr22:17859376-17859408,chr22,17859376,17859408,H1|chr22:18040114-18040232,chr22,18040114,18040232,1,180738
H1|chr22:17860560-17860642,chr22,17860560,17860642,H1|chr22:18040073-18040113,chr22,18040073,18040113,1,179513
H1|chr22:17860992-17861026,chr22,17860992,17861026,H1|chr22:20070958-20071039,chr22,20070958,20071039,1,2209966
H1|chr22:17861160-17861198,chr22,17861160,17861198,H1|chr22:18041949-18042017,chr22,18041949,18042017,1,180789
H1|chr22:17861160-17861180,chr22,17861160,17861180,H1|chr22:18041949-18042017,chr22,18041949,18042017,1,180789
H1|chr22:17862598-17862626,chr22,17862598,17862626,H1|chr22:42314661-42314733,chr22,42314661,42314733,1,24452063
H1|chr22:17869527-17869602,chr22,17869527,17869602,H1|chr22:18039179-18039217,chr22,18039179,18039217,1,169652
H1|chr22:17869528-17869602,chr22,17869528,17869602,H1|chr22:18039179-18039217,chr22,18039179,18039217,1,169651
H1|chr22:17869601-17869751,chr22,17869601,17869751,H1|chr22:18110998-18111051,chr22,18110998,18111051,1,241397
H1|chr22:17869694-17869797,chr22,17869694,17869797,H1|chr22:18110877-18110894,chr22,18110877,18110894,1,241183
H1|chr22:17869727-17869822,chr22,17869727,17869822,H1|chr22:18110998-18111051,chr22,18110998,18111051,1,241271
H1|chr22:17872050-17872148,chr22,17872050,17872148,H1|chr22:41840320-41840337,chr22,41840320,41840337,1,23968270
H1|chr22:17872050-17872147,chr22,17872050,17872147,H1|chr22:41840320-41840337,chr22,41840320,41840337,1,23968270
H1|chr22:17872050-17872143,chr22,17872050,17872143,H1|chr22:41840320-41840337,chr22,41840320,41840337,1,23968270
H1|chr22:17872051-17872147,chr22,17872051,17872147,H1|chr22:41840320-41840337,chr22,41840320,41840337,1,23968269
H1|chr22:17873363-17873392,chr22,17873363,17873392,H1|chr22:18041583-18041694,chr22,18041583,18041694,1,168220
H1|chr22:17875083-17875121,chr22,17875083,17875121,H1|chr22:18039823-18039903,chr22,18039823,18039903,1,164740
H1|chr22:17875084-17875121,chr22,17875084,17875121,H1|chr22:18039823-18039903,chr22,18039823,18039903,1,164739
H1|chr22:17880734-17880785,chr22,17880734,17880785,H1|chr22:42325991-42326086,chr22,42325991,42326086,1,24445257
H1|chr22:17881821-17881895,chr22,17881821,17881895,H1|chr22:18111253-18111329,chr22,18111253,18111329,1,229432
H1|chr22:17886269-17886385,chr22,17886269,17886385,H1|chr22:20069975-20070055,chr22,20069975,20070055,1,2183706
H1|chr22:17886269-17886339,chr22,17886269,17886339,H1|chr22:20069975-20070055,chr22,20069975,20070055,1,2183706
H1|chr22:17893705-17893767,chr22,17893705,17893767,H1|chr22:20068251-20068335,chr22,20068251,20068335,1,2174546
H1|chr22:17896614-17896651,chr22,17896614,17896651,H1|chr22:18038783-18038868,chr22,18038783,18038868,1,142169
H1|chr22:17915220-17915302,chr22,17915220,17915302,H1|chr22:42326715-42326788,chr22,42326715,42326788,1,24411495
H1|chr22:17915225-17915302,chr22,17915225,17915302,H1|chr22:42326715-42326788,chr22,42326715,42326788,1,24411490
H1|chr22:17916603-17916657,chr22,17916603,17916657,H1|chr22:18039897-18039997,chr22,18039897,18039997,1,123294
H1|chr22:17916603-17916653,chr22,17916603,17916653,H1|chr22:18039897-18039997,chr22,18039897,18039997,1,123294
H1|chr22:17942142-17942214,chr22,17942142,17942214,H1|chr22:18122386-18122430,chr22,18122386,18122430,1,180244
H1|chr22:17946530-17946623,chr22,17946530,17946623,H1|chr22:18122005-18122062,chr22,18122005,18122062,1,175475
H1|chr22:18469998-18470094,chr22,18469998,18470094,H1|chr22:20795182-20795240,chr22,20795182,20795240,1,2325184
H1|chr22:18470002-18470094,chr22,18470002,18470094,H1|chr22:20795182-20795240,chr22,20795182,20795240,1,2325180
H1|chr22:19857040-19857102,chr22,19857040,19857102,H1|chr22:19844401-19844484,chr22,19844401,19844484,1,12639
H1|chr22:19858201-19858308,chr22,19858201,19858308,H1|chr22:19847320-19847339,chr22,19847320,19847339,1,10881
H1|chr22:22008728-22008751,chr22,22008728,22008751,H1|chr22:20116240-20116348,chr22,20116240,20116348,1,1892488
H1|chr22:22008728-22008749,chr22,22008728,22008749,H1|chr22:20116238-20116348,chr22,20116238,20116348,1,1892490
H1|chr22:22009725-22009769,chr22,22009725,22009769,H1|chr22:21767838-21767898,chr22,21767838,21767898,1,241887
H1|chr22:23536306-23536409,chr22,23536306,23536409,H1|chr22:50766666-50766785,chr22,50766666,50766785,1,27230360
H1|chr22:23536306-23536337,chr22,23536306,23536337,H1|chr22:50766666-50766785,chr22,50766666,50766785,1,27230360
H1|chr22:23570509-23570562,chr22,23570509,23570562,H1|chr22:22653734-22653812,chr22,22653734,22653812,1,916775
H1|chr22:23570616-23570688,chr22,23570616,23570688,H1|chr22:22653734-22653812,chr22,22653734,22653812,1,916882
H1|chr22:25792753-25792774,chr22,25792753,25792774,H1|chr22:19844191-19844307,chr22,19844191,19844307,1,5948562
H1|chr22:26972941-26973033,chr22,26972941,26973033,H1|chr22:20068566-20068597,chr22,20068566,20068597,1,6904375
H1|chr22:29697404-29697493,chr22,29697404,29697493,H1|chr22:29697595-29697656,chr22,29697595,29697656,1,191
H1|chr22:29697416-29697475,chr22,29697416,29697475,H1|chr22:29697768-29697918,chr22,29697768,29697918,1,352
H1|chr22:32725834-32725875,chr22,32725834,32725875,H1|chr22:32027145-32027245,chr22,32027145,32027245,1,698689
H1|chr22:32725836-32725875,chr22,32725836,32725875,H1|chr22:32027145-32027245,chr22,32027145,32027245,1,698691
H1|chr22:33435713-33435751,chr22,33435713,33435751,H1|chr22:45400498-45400532,chr22,45400498,45400532,1,11964785
H1|chr22:33437379-33437433,chr22,33437379,33437433,H1|chr22:19846668-19846739,chr22,19846668,19846739,1,13590711
H1|chr22:33437380-33437433,chr22,33437380,33437433,H1|chr22:19846668-19846739,chr22,19846668,19846739,1,13590712
H1|chr22:33437384-33437433,chr22,33437384,33437433,H1|chr22:19846668-19846739,chr22,19846668,19846739,1,13590716
H1|chr22:33445198-33445257,chr22,33445198,33445257,H1|chr22:42079847-42079924,chr22,42079847,42079924,1,8634649
H1|chr22:33726694-33726793,chr22,33726694,33726793,H1|chr22:33198237-33198306,chr22,33198237,33198306,1,528457
H1|chr22:33726694-33726775,chr22,33726694,33726775,H1|chr22:33198237-33198306,chr22,33198237,33198306,1,528457
H1|chr22:33726762-33726793,chr22,33726762,33726793,H1|chr22:33198237-33198306,chr22,33198237,33198306,1,528525
H1|chr22:34229886-34229980,chr22,34229886,34229980,H1|chr22:38006455-38006511,chr22,38006455,38006511,1,3776569
H1|chr22:34242980-34243077,chr22,34242980,34243077,H1|chr22:33452543-33452632,chr22,33452543,33452632,1,790437
H1|chr22:34243042-34243077,chr22,34243042,34243077,H1|chr22:33452543-33452632,chr22,33452543,33452632,1,790499
H1|chr22:34299907-34300016,chr22,34299907,34300016,H1|chr22:38008033-38008055,chr22,38008033,38008055,1,3708126
H1|chr22:34306816-34306915,chr22,34306816,34306915,H1|chr22:33452357-33452452,chr22,33452357,33452452,1,854459
H1|chr22:34306816-34306871,chr22,34306816,34306871,H1|chr22:33452357-33452452,chr22,33452357,33452452,1,854459
H1|chr22:35828932-35829074,chr22,35828932,35829074,H1|chr22:35796916-35796966,chr22,35796916,35796966,1,32016
H1|chr22:35828990-35829090,chr22,35828990,35829090,H1|chr22:35796916-35796966,chr22,35796916,35796966,1,32074
H1|chr22:35845956-35846021,chr22,35845956,35846021,H1|chr22:35796981-35797101,chr22,35796981,35797101,1,48975
H1|chr22:36411369-36411435,chr22,36411369,36411435,H1|chr22:36906478-36906512,chr22,36906478,36906512,1,495109
H1|chr22:36411369-36411434,chr22,36411369,36411434,H1|chr22:36906431-36906512,chr22,36906431,36906512,1,495062
H1|chr22:36771117-36771235,chr22,36771117,36771235,H1|chr22:45562692-45562734,chr22,45562692,45562734,1,8791575
H1|chr22:36771132-36771235,chr22,36771132,36771235,H1|chr22:45562692-45562734,chr22,45562692,45562734,1,8791560
H1|chr22:38026525-38026675,chr22,38026525,38026675,H1|chr22:38032642-38032729,chr22,38032642,38032729,1,6117
H1|chr22:38028295-38028385,chr22,38028295,38028385,H1|chr22:38033995-38034051,chr22,38033995,38034051,1,5700
H1|chr22:38030300-38030384,chr22,38030300,38030384,H1|chr22:38032599-38032707,chr22,38032599,38032707,1,2299
H1|chr22:38030342-38030384,chr22,38030342,38030384,H1|chr22:38032599-38032707,chr22,38032599,38032707,1,2257
H1|chr22:38213917-38213954,chr22,38213917,38213954,H1|chr22:38214673-38214823,chr22,38214673,38214823,1,756
H1|chr22:38213917-38213949,chr22,38213917,38213949,H1|chr22:38214673-38214704,chr22,38214673,38214704,1,756
H1|chr22:38214121-38214138,chr22,38214121,38214138,H1|chr22:38214907-38214995,chr22,38214907,38214995,1,786
H1|chr22:38214129-38214186,chr22,38214129,38214186,H1|chr22:38214485-38214542,chr22,38214485,38214542,1,356
H1|chr22:38653877-38653970,chr22,38653877,38653970,H1|chr22:39051993-39052045,chr22,39051993,39052045,1,398116
H1|chr22:38653877-38653967,chr22,38653877,38653967,H1|chr22:39051993-39052045,chr22,39051993,39052045,1,398116
H1|chr22:38658513-38658572,chr22,38658513,38658572,H1|chr22:39053625-39053702,chr22,39053625,39053702,1,395112
H1|chr22:38727570-38727640,chr22,38727570,38727640,H1|chr22:41683574-41683718,chr22,41683574,41683718,1,2956004
H1|chr22:38731309-38731374,chr22,38731309,38731374,H1|chr22:41680835-41680867,chr22,41680835,41680867,1,2949526
H1|chr22:38731310-38731374,chr22,38731310,38731374,H1|chr22:41680835-41680867,chr22,41680835,41680867,1,2949525
H1|chr22:38779914-38779934,chr22,38779914,38779934,H1|chr22:38901101-38901225,chr22,38901101,38901225,1,121187
H1|chr22:38779995-38780049,chr22,38779995,38780049,H1|chr22:38900867-38900912,chr22,38900867,38900912,1,120872
H1|chr22:38785625-38785684,chr22,38785625,38785684,H1|chr22:51019673-51019770,chr22,51019673,51019770,1,12234048
H1|chr22:38785634-38785685,chr22,38785634,38785685,H1|chr22:51019673-51019770,chr22,51019673,51019770,1,12234039
H1|chr22:38785876-38785955,chr22,38785876,38785955,H1|chr22:51020440-51020583,chr22,51020440,51020583,1,12234564
H1|chr22:38787014-38787153,chr22,38787014,38787153,H1|chr22:39053321-39053370,chr22,39053321,39053370,1,266307
H1|chr22:38787014-38787151,chr22,38787014,38787151,H1|chr22:39053321-39053370,chr22,39053321,39053370,1,266307
H1|chr22:38787014-38787115,chr22,38787014,38787115,H1|chr22:39053321-39053370,chr22,39053321,39053370,1,266307
H1|chr22:39575225-39575277,chr22,39575225,39575277,H1|chr22:40576440-40576485,chr22,40576440,40576485,1,1001215
H1|chr22:39575226-39575277,chr22,39575226,39575277,H1|chr22:40576440-40576485,chr22,40576440,40576485,1,1001214
H1|chr22:42660024-42660099,chr22,42660024,42660099,H1|chr22:22011496-22011571,chr22,22011496,22011571,1,20648528
H1|chr22:42660024-42660060,chr22,42660024,42660060,H1|chr22:22011496-22011610,chr22,22011496,22011610,1,20648528
H1|chr22:42969262-42969339,chr22,42969262,42969339,H1|chr22:21272884-21273001,chr22,21272884,21273001,1,21696378
H1|chr22:42976243-42976280,chr22,42976243,42976280,H1|chr22:42914489-42914583,chr22,42914489,42914583,1,61754
H1|chr22:42977545-42977641,chr22,42977545,42977641,H1|chr22:42915393-42915447,chr22,42915393,42915447,1,62152
