enhancer_name,enhancer_chrom,enhancer_start,enhancer_end,promoter_name,promoter_chrom,promoter_start,promoter_end,label,enhancer_distance_to_promoter
HepG2|chr8:101393873-101393921,chr8,101393873,101393921,HepG2|chr8:101348629-101348725,chr8,101348629,101348725,1,45244
HepG2|chr8:101393901-101394045,chr8,101393901,101394045,HepG2|chr8:101348669-101348725,chr8,101348669,101348725,1,45232
HepG2|chr8:103500455-103500513,chr8,103500455,103500513,HepG2|chr8:103549208-103549286,chr8,103549208,103549286,1,48753
HepG2|chr8:103505629-103505652,chr8,103505629,103505652,HepG2|chr8:103548010-103548140,chr8,103548010,103548140,1,42381
HepG2|chr8:103512706-103512769,chr8,103512706,103512769,HepG2|chr8:103548274-103548320,chr8,103548274,103548320,1,35568
HepG2|chr8:103512707-103512769,chr8,103512707,103512769,HepG2|chr8:103548274-103548320,chr8,103548274,103548320,1,35567
HepG2|chr8:103524125-103524193,chr8,103524125,103524193,HepG2|chr8:103536171-103536318,chr8,103536171,103536318,1,12046
HepG2|chr8:103524368-103524489,chr8,103524368,103524489,HepG2|chr8:103539009-103539038,chr8,103539009,103539038,1,14641
HepG2|chr8:103524388-103524537,chr8,103524388,103524537,HepG2|chr8:103539009-103539038,chr8,103539009,103539038,1,14621
HepG2|chr8:103674975-103675072,chr8,103674975,103675072,HepG2|chr8:103669502-103669649,chr8,103669502,103669649,1,5473
HepG2|chr8:103675207-103675291,chr8,103675207,103675291,HepG2|chr8:103668874-103669014,chr8,103668874,103669014,1,6333
HepG2|chr8:103675207-103675246,chr8,103675207,103675246,HepG2|chr8:103668920-103669014,chr8,103668920,103669014,1,6287
HepG2|chr8:117877168-117877231,chr8,117877168,117877231,HepG2|chr8:119119853-119119935,chr8,119119853,119119935,1,1242685
HepG2|chr8:117877169-117877229,chr8,117877169,117877229,HepG2|chr8:119119853-119119935,chr8,119119853,119119935,1,1242684
HepG2|chr8:126225139-126225201,chr8,126225139,126225201,HepG2|chr8:134580663-134580800,chr8,134580663,134580800,1,8355524
HepG2|chr8:126231239-126231298,chr8,126231239,126231298,HepG2|chr8:134581505-134581652,chr8,134581505,134581652,1,8350266
HepG2|chr8:126354521-126354548,chr8,126354521,126354548,HepG2|chr8:125488693-125488816,chr8,125488693,125488816,1,865828
HepG2|chr8:126354523-126354554,chr8,126354523,126354554,HepG2|chr8:125488693-125488816,chr8,125488693,125488816,1,865830
HepG2|chr8:128213687-128213804,chr8,128213687,128213804,HepG2|chr8:128749088-128749137,chr8,128749088,128749137,1,535401
HepG2|chr8:128213706-128213804,chr8,128213706,128213804,HepG2|chr8:128749088-128749137,chr8,128749088,128749137,1,535382
HepG2|chr8:128229066-128229169,chr8,128229066,128229169,HepG2|chr8:17352623-17352662,chr8,17352623,17352662,1,110876443
HepG2|chr8:128231592-128231683,chr8,128231592,128231683,HepG2|chr8:144636284-144636304,chr8,144636284,144636304,1,16404692
HepG2|chr8:128231766-128231862,chr8,128231766,128231862,HepG2|chr8:22090719-22090760,chr8,22090719,22090760,1,106141047
HepG2|chr8:128232542-128232616,chr8,128232542,128232616,HepG2|chr8:128752446-128752556,chr8,128752446,128752556,1,519904
HepG2|chr8:128232576-128232616,chr8,128232576,128232616,HepG2|chr8:128752446-128752556,chr8,128752446,128752556,1,519870
HepG2|chr8:128233664-128233814,chr8,128233664,128233814,HepG2|chr8:22093915-22093942,chr8,22093915,22093942,1,106139749
HepG2|chr8:128233892-128233943,chr8,128233892,128233943,HepG2|chr8:54933541-54933632,chr8,54933541,54933632,1,73300351
HepG2|chr8:128234059-128234161,chr8,128234059,128234161,HepG2|chr8:128752343-128752483,chr8,128752343,128752483,1,518284
HepG2|chr8:128235840-128235911,chr8,128235840,128235911,HepG2|chr8:17352623-17352711,chr8,17352623,17352711,1,110883217
HepG2|chr8:128236744-128236873,chr8,128236744,128236873,HepG2|chr8:124216541-124216558,chr8,124216541,124216558,1,4020203
HepG2|chr8:128237534-128237684,chr8,128237534,128237684,HepG2|chr8:144642365-144642386,chr8,144642365,144642386,1,16404831
HepG2|chr8:128238092-128238188,chr8,128238092,128238188,HepG2|chr8:128751695-128751749,chr8,128751695,128751749,1,513603
HepG2|chr8:128238095-128238198,chr8,128238095,128238198,HepG2|chr8:128751695-128751749,chr8,128751695,128751749,1,513600
HepG2|chr8:128238188-128238230,chr8,128238188,128238230,HepG2|chr8:128746852-128746959,chr8,128746852,128746959,1,508664
HepG2|chr8:128238189-128238299,chr8,128238189,128238299,HepG2|chr8:128746852-128746959,chr8,128746852,128746959,1,508663
HepG2|chr8:128238879-128239011,chr8,128238879,128239011,HepG2|chr8:124216541-124216558,chr8,124216541,124216558,1,4022338
HepG2|chr8:128238969-128239000,chr8,128238969,128239000,HepG2|chr8:144632810-144632958,chr8,144632810,144632958,1,16393841
HepG2|chr8:128753875-128753943,chr8,128753875,128753943,HepG2|chr8:128752077-128752159,chr8,128752077,128752159,1,1798
HepG2|chr8:128754179-128754271,chr8,128754179,128754271,HepG2|chr8:128751884-128751915,chr8,128751884,128751915,1,2295
HepG2|chr8:128754179-128754261,chr8,128754179,128754261,HepG2|chr8:128751884-128751915,chr8,128751884,128751915,1,2295
HepG2|chr8:128754222-128754311,chr8,128754222,128754311,HepG2|chr8:128751642-128751731,chr8,128751642,128751731,1,2580
HepG2|chr8:128754255-128754312,chr8,128754255,128754312,HepG2|chr8:128751642-128751731,chr8,128751642,128751731,1,2613
HepG2|chr8:128815371-128815403,chr8,128815371,128815403,HepG2|chr8:128752164-128752217,chr8,128752164,128752217,1,63207
HepG2|chr8:128875389-128875509,chr8,128875389,128875509,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,1,4466406
HepG2|chr8:128875389-128875508,chr8,128875389,128875508,HepG2|chr8:124408983-124409002,chr8,124408983,124409002,1,4466406
HepG2|chr8:128901213-128901337,chr8,128901213,128901337,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,1,4492228
HepG2|chr8:128901213-128901334,chr8,128901213,128901334,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,1,4492228
HepG2|chr8:128901370-128901500,chr8,128901370,128901500,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,1,4492385
HepG2|chr8:128986665-128986779,chr8,128986665,128986779,HepG2|chr8:71017855-71017892,chr8,71017855,71017892,1,57968810
HepG2|chr8:128986689-128986779,chr8,128986689,128986779,HepG2|chr8:71017861-71017892,chr8,71017861,71017892,1,57968828
HepG2|chr8:128986692-128986779,chr8,128986692,128986779,HepG2|chr8:71017861-71017892,chr8,71017861,71017892,1,57968831
HepG2|chr8:128986703-128986779,chr8,128986703,128986779,HepG2|chr8:71017855-71017892,chr8,71017855,71017892,1,57968848
HepG2|chr8:128986840-128986989,chr8,128986840,128986989,HepG2|chr8:71017858-71017891,chr8,71017858,71017891,1,57968982
HepG2|chr8:128986840-128986987,chr8,128986840,128986987,HepG2|chr8:71017862-71017894,chr8,71017862,71017894,1,57968978
HepG2|chr8:128987366-128987445,chr8,128987366,128987445,HepG2|chr8:101162100-101162205,chr8,101162100,101162205,1,27825266
HepG2|chr8:128987536-128987559,chr8,128987536,128987559,HepG2|chr8:71017861-71017891,chr8,71017861,71017891,1,57969675
HepG2|chr8:141603805-141603825,chr8,141603805,141603825,HepG2|chr8:144677678-144677736,chr8,144677678,144677736,1,3073873
HepG2|chr8:141603890-141603982,chr8,141603890,141603982,HepG2|chr8:144677678-144677736,chr8,144677678,144677736,1,3073788
HepG2|chr8:141631936-141632063,chr8,141631936,141632063,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,1,17222953
HepG2|chr8:141633436-141633524,chr8,141633436,141633524,HepG2|chr8:124408983-124409002,chr8,124408983,124409002,1,17224453
HepG2|chr8:144384174-144384202,chr8,144384174,144384202,HepG2|chr8:144396522-144396645,chr8,144396522,144396645,1,12348
HepG2|chr8:144384175-144384202,chr8,144384175,144384202,HepG2|chr8:144396522-144396645,chr8,144396522,144396645,1,12347
HepG2|chr8:144384180-144384204,chr8,144384180,144384204,HepG2|chr8:144396560-144396603,chr8,144396560,144396603,1,12380
HepG2|chr8:144384306-144384456,chr8,144384306,144384456,HepG2|chr8:144393523-144393570,chr8,144393523,144393570,1,9217
HepG2|chr8:144384351-144384454,chr8,144384351,144384454,HepG2|chr8:144393523-144393570,chr8,144393523,144393570,1,9172
HepG2|chr9:6681796-6681879,chr9,6681796,6681879,HepG2|chr9:6703562-6703606,chr9,6703562,6703606,1,21766
HepG2|chr9:6681873-6681988,chr9,6681873,6681988,HepG2|chr9:6703562-6703602,chr9,6703562,6703602,1,21689
HepG2|chr9:6681875-6681988,chr9,6681875,6681988,HepG2|chr9:6703562-6703599,chr9,6703562,6703599,1,21687
HepG2|chr9:6681878-6681988,chr9,6681878,6681988,HepG2|chr9:6703562-6703602,chr9,6703562,6703602,1,21684
HepG2|chr9:6681882-6681988,chr9,6681882,6681988,HepG2|chr9:6703562-6703606,chr9,6703562,6703606,1,21680
HepG2|chr9:19200511-19200577,chr9,19200511,19200577,HepG2|chr9:19375000-19375061,chr9,19375000,19375061,1,174489
HepG2|chr9:20686966-20687011,chr9,20686966,20687011,HepG2|chr9:33000199-33000346,chr9,33000199,33000346,1,12313233
HepG2|chr9:20686970-20687011,chr9,20686970,20687011,HepG2|chr9:33000199-33000346,chr9,33000199,33000346,1,12313229
HepG2|chr9:27051823-27051896,chr9,27051823,27051896,HepG2|chr9:26946163-26946252,chr9,26946163,26946252,1,105660
HepG2|chr9:27051839-27051896,chr9,27051839,27051896,HepG2|chr9:26946163-26946252,chr9,26946163,26946252,1,105676
HepG2|chr9:27054436-27054542,chr9,27054436,27054542,HepG2|chr9:91004558-91004590,chr9,91004558,91004590,1,63950122
HepG2|chr9:27054437-27054540,chr9,27054437,27054540,HepG2|chr9:91004558-91004590,chr9,91004558,91004590,1,63950121
HepG2|chr9:33495019-33495083,chr9,33495019,33495083,HepG2|chr9:33478860-33478946,chr9,33478860,33478946,1,16159
HepG2|chr9:33504859-33504884,chr9,33504859,33504884,HepG2|chr9:33475630-33475694,chr9,33475630,33475694,1,29229
HepG2|chr9:33504885-33504927,chr9,33504885,33504927,HepG2|chr9:33475630-33475694,chr9,33475630,33475694,1,29255
HepG2|chr9:35696118-35696268,chr9,35696118,35696268,HepG2|chr9:35695912-35696062,chr9,35695912,35696062,1,206
HepG2|chr9:35696272-35696413,chr9,35696272,35696413,HepG2|chr9:35695942-35696014,chr9,35695942,35696014,1,330
HepG2|chr9:35696335-35696413,chr9,35696335,35696413,HepG2|chr9:35695942-35696014,chr9,35695942,35696014,1,393
HepG2|chr9:35696408-35696498,chr9,35696408,35696498,HepG2|chr9:35695154-35695304,chr9,35695154,35695304,1,1254
HepG2|chr9:35696420-35696498,chr9,35696420,35696498,HepG2|chr9:35695154-35695194,chr9,35695154,35695194,1,1266
HepG2|chr9:36206886-36206916,chr9,36206886,36206916,HepG2|chr9:139309290-139309440,chr9,139309290,139309440,1,103102404
HepG2|chr9:37080840-37080894,chr9,37080840,37080894,HepG2|chr9:37121291-37121326,chr9,37121291,37121326,1,40451
HepG2|chr9:37081862-37081935,chr9,37081862,37081935,HepG2|chr9:37122045-37122120,chr9,37122045,37122120,1,40183
HepG2|chr9:37081874-37081969,chr9,37081874,37081969,HepG2|chr9:37121851-37121904,chr9,37121851,37121904,1,39977
HepG2|chr9:37081911-37081979,chr9,37081911,37081979,HepG2|chr9:37121747-37121800,chr9,37121747,37121800,1,39836
HepG2|chr9:37083066-37083139,chr9,37083066,37083139,HepG2|chr9:37121760-37121904,chr9,37121760,37121904,1,38694
HepG2|chr9:37084128-37084167,chr9,37084128,37084167,HepG2|chr9:37122031-37122081,chr9,37122031,37122081,1,37903
HepG2|chr9:37084229-37084329,chr9,37084229,37084329,HepG2|chr9:37122031-37122081,chr9,37122031,37122081,1,37802
HepG2|chr9:37088132-37088222,chr9,37088132,37088222,HepG2|chr9:37121478-37121532,chr9,37121478,37121532,1,33346
HepG2|chr9:37088133-37088192,chr9,37088133,37088192,HepG2|chr9:37121478-37121532,chr9,37121478,37121532,1,33345
HepG2|chr9:37089942-37089961,chr9,37089942,37089961,HepG2|chr9:37120938-37121018,chr9,37120938,37121018,1,30996
HepG2|chr9:42250982-42251101,chr9,42250982,42251101,HepG2|chr9:70646011-70646067,chr9,70646011,70646067,1,28395029
HepG2|chr9:42250983-42251101,chr9,42250983,42251101,HepG2|chr9:70645946-70646028,chr9,70645946,70646028,1,28394963
HepG2|chr9:42251012-42251103,chr9,42251012,42251103,HepG2|chr9:45442431-45442563,chr9,45442431,45442563,1,3191419
HepG2|chr9:42251054-42251204,chr9,42251054,42251204,HepG2|chr9:70646052-70646109,chr9,70646052,70646109,1,28394998
HepG2|chr9:42251060-42251210,chr9,42251060,42251210,HepG2|chr9:70646052-70646103,chr9,70646052,70646103,1,28394992
HepG2|chr9:42251066-42251210,chr9,42251066,42251210,HepG2|chr9:70646052-70646124,chr9,70646052,70646124,1,28394986
HepG2|chr9:42251093-42251156,chr9,42251093,42251156,HepG2|chr9:45442265-45442394,chr9,45442265,45442394,1,3191172
HepG2|chr9:42251097-42251156,chr9,42251097,42251156,HepG2|chr9:45442109-45442224,chr9,45442109,45442224,1,3191012
HepG2|chr9:42251099-42251203,chr9,42251099,42251203,HepG2|chr9:45442217-45442367,chr9,45442217,45442367,1,3191118
HepG2|chr9:42251099-42251156,chr9,42251099,42251156,HepG2|chr9:45442185-45442335,chr9,45442185,45442335,1,3191086
HepG2|chr9:42251100-42251156,chr9,42251100,42251156,HepG2|chr9:45442179-45442262,chr9,45442179,45442262,1,3191079
HepG2|chr9:42251101-42251205,chr9,42251101,42251205,HepG2|chr9:70645938-70646007,chr9,70645938,70646007,1,28394837
HepG2|chr9:42251107-42251169,chr9,42251107,42251169,HepG2|chr9:45442234-45442320,chr9,45442234,45442320,1,3191127
HepG2|chr9:42251111-42251210,chr9,42251111,42251210,HepG2|chr9:70646011-70646062,chr9,70646011,70646062,1,28394900
HepG2|chr9:42251113-42251172,chr9,42251113,42251172,HepG2|chr9:45442256-45442394,chr9,45442256,45442394,1,3191143
HepG2|chr9:42251119-42251156,chr9,42251119,42251156,HepG2|chr9:45442244-45442394,chr9,45442244,45442394,1,3191125
HepG2|chr9:42251122-42251272,chr9,42251122,42251272,HepG2|chr9:45442241-45442391,chr9,45442241,45442391,1,3191119
HepG2|chr9:42251123-42251210,chr9,42251123,42251210,HepG2|chr9:70646052-70646139,chr9,70646052,70646139,1,28394929
HepG2|chr9:42251158-42251282,chr9,42251158,42251282,HepG2|chr9:45442301-45442394,chr9,45442301,45442394,1,3191143
HepG2|chr9:42251158-42251275,chr9,42251158,42251275,HepG2|chr9:45442310-45442394,chr9,45442310,45442394,1,3191152
HepG2|chr9:42251158-42251274,chr9,42251158,42251274,HepG2|chr9:45442431-45442491,chr9,45442431,45442491,1,3191273
HepG2|chr9:42251158-42251273,chr9,42251158,42251273,HepG2|chr9:45442296-45442394,chr9,45442296,45442394,1,3191138
HepG2|chr9:42251158-42251270,chr9,42251158,42251270,HepG2|chr9:45442301-45442389,chr9,45442301,45442389,1,3191143
HepG2|chr9:42251158-42251269,chr9,42251158,42251269,HepG2|chr9:45442301-45442389,chr9,45442301,45442389,1,3191143
HepG2|chr9:42251158-42251268,chr9,42251158,42251268,HepG2|chr9:45442301-45442394,chr9,45442301,45442394,1,3191143
HepG2|chr9:42251158-42251260,chr9,42251158,42251260,HepG2|chr9:45442431-45442492,chr9,45442431,45442492,1,3191273
HepG2|chr9:42251158-42251255,chr9,42251158,42251255,HepG2|chr9:45442299-45442394,chr9,45442299,45442394,1,3191141
HepG2|chr9:42251158-42251249,chr9,42251158,42251249,HepG2|chr9:45442301-45442394,chr9,45442301,45442394,1,3191143
HepG2|chr9:42251158-42251245,chr9,42251158,42251245,HepG2|chr9:45442431-45442490,chr9,45442431,45442490,1,3191273
HepG2|chr9:42251158-42251238,chr9,42251158,42251238,HepG2|chr9:45442431-45442486,chr9,45442431,45442486,1,3191273
HepG2|chr9:42251160-42251275,chr9,42251160,42251275,HepG2|chr9:45442431-45442484,chr9,45442431,45442484,1,3191271
HepG2|chr9:42251172-42251305,chr9,42251172,42251305,HepG2|chr9:70646030-70646169,chr9,70646030,70646169,1,28394858
HepG2|chr9:42251226-42251376,chr9,42251226,42251376,HepG2|chr9:70645946-70646043,chr9,70645946,70646043,1,28394720
HepG2|chr9:42251464-42251614,chr9,42251464,42251614,HepG2|chr9:70646315-70646465,chr9,70646315,70646465,1,28394851
HepG2|chr9:42251465-42251615,chr9,42251465,42251615,HepG2|chr9:70646315-70646465,chr9,70646315,70646465,1,28394850
HepG2|chr9:67340050-67340164,chr9,67340050,67340164,HepG2|chr9:67335066-67335103,chr9,67335066,67335103,1,4984
HepG2|chr9:67340050-67340163,chr9,67340050,67340163,HepG2|chr9:67335066-67335103,chr9,67335066,67335103,1,4984
HepG2|chr9:67340050-67340162,chr9,67340050,67340162,HepG2|chr9:67335066-67335103,chr9,67335066,67335103,1,4984
HepG2|chr9:67340050-67340140,chr9,67340050,67340140,HepG2|chr9:67335081-67335103,chr9,67335081,67335103,1,4969
HepG2|chr9:67340114-67340165,chr9,67340114,67340165,HepG2|chr9:67335066-67335103,chr9,67335066,67335103,1,5048
HepG2|chr9:71720469-71720507,chr9,71720469,71720507,HepG2|chr9:71732259-71732409,chr9,71732259,71732409,1,11790
HepG2|chr9:71721107-71721199,chr9,71721107,71721199,HepG2|chr9:71734866-71734913,chr9,71734866,71734913,1,13759
HepG2|chr9:71722928-71723034,chr9,71722928,71723034,HepG2|chr9:71731728-71731878,chr9,71731728,71731878,1,8800
HepG2|chr9:71723525-71723658,chr9,71723525,71723658,HepG2|chr9:71733083-71733144,chr9,71733083,71733144,1,9558
HepG2|chr9:71723525-71723614,chr9,71723525,71723614,HepG2|chr9:71733083-71733144,chr9,71733083,71733144,1,9558
HepG2|chr9:71723646-71723735,chr9,71723646,71723735,HepG2|chr9:71733398-71733548,chr9,71733398,71733548,1,9752
HepG2|chr9:88420113-88420243,chr9,88420113,88420243,HepG2|chr9:86432779-86432848,chr9,86432779,86432848,1,1987334
HepG2|chr9:88420163-88420306,chr9,88420163,88420306,HepG2|chr9:86432762-86432813,chr9,86432762,86432813,1,1987401
HepG2|chr9:91142668-91142765,chr9,91142668,91142765,HepG2|chr9:91145491-91145543,chr9,91145491,91145543,1,2823
HepG2|chr9:91142682-91142765,chr9,91142682,91142765,HepG2|chr9:91145491-91145543,chr9,91145491,91145543,1,2809
HepG2|chr9:91142701-91142848,chr9,91142701,91142848,HepG2|chr9:91145621-91145682,chr9,91145621,91145682,1,2920
HepG2|chr9:91142754-91142775,chr9,91142754,91142775,HepG2|chr9:91148120-91148270,chr9,91148120,91148270,1,5366
HepG2|chr9:91142759-91142848,chr9,91142759,91142848,HepG2|chr9:91145621-91145682,chr9,91145621,91145682,1,2862
HepG2|chr9:91142870-91142986,chr9,91142870,91142986,HepG2|chr9:91147223-91147257,chr9,91147223,91147257,1,4353
HepG2|chr9:91142981-91143096,chr9,91142981,91143096,HepG2|chr9:91148744-91148779,chr9,91148744,91148779,1,5763
HepG2|chr9:91143037-91143187,chr9,91143037,91143187,HepG2|chr9:91148744-91148779,chr9,91148744,91148779,1,5707
HepG2|chr9:97897210-97897293,chr9,97897210,97897293,HepG2|chr9:97770132-97770187,chr9,97770132,97770187,1,127078
HepG2|chr9:97897212-97897293,chr9,97897212,97897293,HepG2|chr9:97770132-97770187,chr9,97770132,97770187,1,127080
HepG2|chr9:97897512-97897542,chr9,97897512,97897542,HepG2|chr9:97770006-97770093,chr9,97770006,97770093,1,127506
HepG2|chr9:103061967-103062040,chr9,103061967,103062040,HepG2|chr9:102860430-102860507,chr9,102860430,102860507,1,201537
HepG2|chr9:103061967-103062038,chr9,103061967,103062038,HepG2|chr9:102860430-102860507,chr9,102860430,102860507,1,201537
HepG2|chr9:103061989-103062135,chr9,103061989,103062135,HepG2|chr9:102860430-102860507,chr9,102860430,102860507,1,201559
HepG2|chr9:130368038-130368126,chr9,130368038,130368126,HepG2|chr9:130371225-130371287,chr9,130371225,130371287,1,3187
HepG2|chr9:130368039-130368143,chr9,130368039,130368143,HepG2|chr9:130371225-130371287,chr9,130371225,130371287,1,3186
HepG2|chr9:130369481-130369537,chr9,130369481,130369537,HepG2|chr9:130369985-130370068,chr9,130369985,130370068,1,504
HepG2|chr9:130369481-130369528,chr9,130369481,130369528,HepG2|chr9:130369985-130370068,chr9,130369985,130370068,1,504
HepG2|chr9:130589824-130589865,chr9,130589824,130589865,HepG2|chr9:130741146-130741291,chr9,130741146,130741291,1,151322
HepG2|chr9:130847473-130847610,chr9,130847473,130847610,HepG2|chr9:130821282-130821432,chr9,130821282,130821432,1,26191
HepG2|chr9:130847611-130847666,chr9,130847611,130847666,HepG2|chr9:130821399-130821438,chr9,130821399,130821438,1,26212
HepG2|chr9:131440228-131440271,chr9,131440228,131440271,HepG2|chr9:131443763-131443856,chr9,131443763,131443856,1,3535
HepG2|chr9:131440229-131440271,chr9,131440229,131440271,HepG2|chr9:131443763-131443856,chr9,131443763,131443856,1,3534
HepG2|chr9:131440248-131440295,chr9,131440248,131440295,HepG2|chr9:131443746-131443896,chr9,131443746,131443896,1,3498
HepG2|chr9:131440293-131440365,chr9,131440293,131440365,HepG2|chr9:131446559-131446634,chr9,131446559,131446634,1,6266
HepG2|chr9:131440293-131440346,chr9,131440293,131440346,HepG2|chr9:131446559-131446634,chr9,131446559,131446634,1,6266
HepG2|chr9:131440319-131440365,chr9,131440319,131440365,HepG2|chr9:131440756-131440830,chr9,131440756,131440830,1,437
HepG2|chr9:131440368-131440514,chr9,131440368,131440514,HepG2|chr9:131441853-131441915,chr9,131441853,131441915,1,1485
HepG2|chr9:131440368-131440416,chr9,131440368,131440416,HepG2|chr9:131446559-131446634,chr9,131446559,131446634,1,6191
HepG2|chr9:131440399-131440549,chr9,131440399,131440549,HepG2|chr9:131440727-131440779,chr9,131440727,131440779,1,328
HepG2|chr9:131440435-131440485,chr9,131440435,131440485,HepG2|chr9:131441940-131442035,chr9,131441940,131442035,1,1505
HepG2|chr9:131440454-131440528,chr9,131440454,131440528,HepG2|chr9:131441853-131441915,chr9,131441853,131441915,1,1399
HepG2|chr9:132252609-132252653,chr9,132252609,132252653,HepG2|chr9:98270346-98270484,chr9,98270346,98270484,1,33982263
HepG2|chr9:132268942-132269069,chr9,132268942,132269069,HepG2|chr9:90341808-90341825,chr9,90341808,90341825,1,41927134
HepG2|chr9:132787989-132788070,chr9,132787989,132788070,HepG2|chr9:132562389-132562446,chr9,132562389,132562446,1,225600
HepG2|chr9:139678174-139678233,chr9,139678174,139678233,HepG2|chr9:139782553-139782612,chr9,139782553,139782612,1,104379
HepG2|chr9:140023965-140024009,chr9,140023965,140024009,HepG2|chr9:140008839-140008985,chr9,140008839,140008985,1,15126
HepG2|chr10:5633361-5633377,chr10,5633361,5633377,HepG2|chr10:135207810-135207960,chr10,135207810,135207960,1,129574449
HepG2|chr10:5661947-5661966,chr10,5661947,5661966,HepG2|chr10:135207826-135207952,chr10,135207826,135207952,1,129545879
HepG2|chr10:52417511-52417627,chr10,52417511,52417627,HepG2|chr10:60030072-60030162,chr10,60030072,60030162,1,7612561
HepG2|chr10:52417511-52417571,chr10,52417511,52417571,HepG2|chr10:60030072-60030162,chr10,60030072,60030162,1,7612561
HepG2|chr10:52417513-52417628,chr10,52417513,52417628,HepG2|chr10:60030072-60030162,chr10,60030072,60030162,1,7612559
HepG2|chr10:65238636-65238717,chr10,65238636,65238717,HepG2|chr10:65281497-65281566,chr10,65281497,65281566,1,42861
HepG2|chr10:65241389-65241453,chr10,65241389,65241453,HepG2|chr10:65280528-65280574,chr10,65280528,65280574,1,39139
HepG2|chr10:65246839-65246942,chr10,65246839,65246942,HepG2|chr10:65280100-65280166,chr10,65280100,65280166,1,33261
HepG2|chr10:65246839-65246920,chr10,65246839,65246920,HepG2|chr10:65280100-65280166,chr10,65280100,65280166,1,33261
HepG2|chr10:65247037-65247055,chr10,65247037,65247055,HepG2|chr10:65277737-65277804,chr10,65277737,65277804,1,30700
HepG2|chr10:65256469-65256508,chr10,65256469,65256508,HepG2|chr10:65276908-65277057,chr10,65276908,65277057,1,20439
HepG2|chr10:65257297-65257322,chr10,65257297,65257322,HepG2|chr10:65279324-65279432,chr10,65279324,65279432,1,22027
HepG2|chr10:65257356-65257398,chr10,65257356,65257398,HepG2|chr10:65279324-65279432,chr10,65279324,65279432,1,21968
HepG2|chr10:65257816-65257906,chr10,65257816,65257906,HepG2|chr10:65279995-65280055,chr10,65279995,65280055,1,22179
HepG2|chr10:65257817-65257908,chr10,65257817,65257908,HepG2|chr10:65279995-65280055,chr10,65279995,65280055,1,22178
HepG2|chr10:65260606-65260718,chr10,65260606,65260718,HepG2|chr10:65279170-65279311,chr10,65279170,65279311,1,18564
HepG2|chr10:65260714-65260787,chr10,65260714,65260787,HepG2|chr10:65279864-65279973,chr10,65279864,65279973,1,19150
HepG2|chr10:65260818-65260859,chr10,65260818,65260859,HepG2|chr10:65279864-65279973,chr10,65279864,65279973,1,19046
HepG2|chr10:65260956-65260988,chr10,65260956,65260988,HepG2|chr10:65280117-65280238,chr10,65280117,65280238,1,19161
HepG2|chr10:65260962-65260988,chr10,65260962,65260988,HepG2|chr10:65280117-65280238,chr10,65280117,65280238,1,19155
HepG2|chr10:65263012-65263099,chr10,65263012,65263099,HepG2|chr10:65278202-65278236,chr10,65278202,65278236,1,15190
HepG2|chr10:65263034-65263120,chr10,65263034,65263120,HepG2|chr10:65279778-65279898,chr10,65279778,65279898,1,16744
HepG2|chr10:65263090-65263120,chr10,65263090,65263120,HepG2|chr10:65279778-65279898,chr10,65279778,65279898,1,16688
HepG2|chr10:65263494-65263567,chr10,65263494,65263567,HepG2|chr10:65278120-65278175,chr10,65278120,65278175,1,14626
HepG2|chr10:65263496-65263567,chr10,65263496,65263567,HepG2|chr10:65278120-65278175,chr10,65278120,65278175,1,14624
HepG2|chr10:65265159-65265266,chr10,65265159,65265266,HepG2|chr10:65278045-65278133,chr10,65278045,65278133,1,12886
HepG2|chr10:65265207-65265266,chr10,65265207,65265266,HepG2|chr10:65278045-65278133,chr10,65278045,65278133,1,12838
HepG2|chr10:65265372-65265394,chr10,65265372,65265394,HepG2|chr10:65277358-65277391,chr10,65277358,65277391,1,11986
HepG2|chr10:65265791-65265876,chr10,65265791,65265876,HepG2|chr10:65277358-65277390,chr10,65277358,65277390,1,11567
HepG2|chr10:65265819-65265964,chr10,65265819,65265964,HepG2|chr10:65277358-65277390,chr10,65277358,65277390,1,11539
HepG2|chr10:65265902-65265935,chr10,65265902,65265935,HepG2|chr10:65279313-65279463,chr10,65279313,65279463,1,13411
HepG2|chr10:65266746-65266804,chr10,65266746,65266804,HepG2|chr10:65277308-65277376,chr10,65277308,65277376,1,10562
HepG2|chr10:65270865-65271010,chr10,65270865,65271010,HepG2|chr10:65276291-65276346,chr10,65276291,65276346,1,5426
HepG2|chr10:65270914-65271009,chr10,65270914,65271009,HepG2|chr10:65276291-65276346,chr10,65276291,65276346,1,5377
HepG2|chr10:65271010-65271084,chr10,65271010,65271084,HepG2|chr10:65278248-65278365,chr10,65278248,65278365,1,7238
HepG2|chr10:65271051-65271084,chr10,65271051,65271084,HepG2|chr10:65278248-65278365,chr10,65278248,65278365,1,7197
HepG2|chr10:65272225-65272311,chr10,65272225,65272311,HepG2|chr10:65278989-65279052,chr10,65278989,65279052,1,6764
HepG2|chr10:65272227-65272320,chr10,65272227,65272320,HepG2|chr10:65278989-65279052,chr10,65278989,65279052,1,6762
