enhancer_name,enhancer_chrom,enhancer_start,enhancer_end,promoter_name,promoter_chrom,promoter_start,promoter_end,label,enhancer_distance_to_promoter
IMR90|chr2:37868737-37868841,chr2,37868737,37868841,IMR90|chr2:37895882-37895936,chr2,37895882,37895936,1,27145
IMR90|chr2:37868749-37868841,chr2,37868749,37868841,IMR90|chr2:37895882-37895936,chr2,37895882,37895936,1,27133
IMR90|chr2:39724235-39724264,chr2,39724235,39724264,IMR90|chr2:102091302-102091390,chr2,102091302,102091390,1,62367067
IMR90|chr2:40581929-40581964,chr2,40581929,40581964,IMR90|chr2:242629763-242629876,chr2,242629763,242629876,1,202047834
IMR90|chr2:40633756-40633819,chr2,40633756,40633819,IMR90|chr2:216300208-216300316,chr2,216300208,216300316,1,175666452
IMR90|chr2:40633756-40633785,chr2,40633756,40633785,IMR90|chr2:216300208-216300316,chr2,216300208,216300316,1,175666452
IMR90|chr2:40649521-40649539,chr2,40649521,40649539,IMR90|chr2:216298509-216298625,chr2,216298509,216298625,1,175648988
IMR90|chr2:42422582-42422648,chr2,42422582,42422648,IMR90|chr2:55513000-55513134,chr2,55513000,55513134,1,13090418
IMR90|chr2:42425638-42425751,chr2,42425638,42425751,IMR90|chr2:55512578-55512608,chr2,55512578,55512608,1,13086940
IMR90|chr2:42425638-42425747,chr2,42425638,42425747,IMR90|chr2:55512578-55512608,chr2,55512578,55512608,1,13086940
IMR90|chr2:46931576-46931681,chr2,46931576,46931681,IMR90|chr2:70121400-70121457,chr2,70121400,70121457,1,23189824
IMR90|chr2:46931588-46931681,chr2,46931588,46931681,IMR90|chr2:70121400-70121457,chr2,70121400,70121457,1,23189812
IMR90|chr2:46947361-46947459,chr2,46947361,46947459,IMR90|chr2:201451519-201451571,chr2,201451519,201451571,1,154504158
IMR90|chr2:46947380-46947459,chr2,46947380,46947459,IMR90|chr2:201451519-201451586,chr2,201451519,201451586,1,154504139
IMR90|chr2:47186598-47186686,chr2,47186598,47186686,IMR90|chr2:47139976-47140033,chr2,47139976,47140033,1,46622
IMR90|chr2:47186598-47186685,chr2,47186598,47186685,IMR90|chr2:47139976-47140033,chr2,47139976,47140033,1,46622
IMR90|chr2:47189750-47189779,chr2,47189750,47189779,IMR90|chr2:47141963-47142064,chr2,47141963,47142064,1,47787
IMR90|chr2:47274583-47274611,chr2,47274583,47274611,IMR90|chr2:73337978-73338045,chr2,73337978,73338045,1,26063395
IMR90|chr2:54750769-54750814,chr2,54750769,54750814,IMR90|chr2:33361796-33361836,chr2,33361796,33361836,1,21388973
IMR90|chr2:54818099-54818118,chr2,54818099,54818118,IMR90|chr2:74603693-74603771,chr2,74603693,74603771,1,19785594
IMR90|chr2:55220688-55220722,chr2,55220688,55220722,IMR90|chr2:242444561-242444656,chr2,242444561,242444656,1,187223873
IMR90|chr2:55220688-55220721,chr2,55220688,55220721,IMR90|chr2:242444561-242444656,chr2,242444561,242444656,1,187223873
IMR90|chr2:55261546-55261647,chr2,55261546,55261647,IMR90|chr2:85194668-85194732,chr2,85194668,85194732,1,29933122
IMR90|chr2:55261562-55261648,chr2,55261562,55261648,IMR90|chr2:85194668-85194732,chr2,85194668,85194732,1,29933106
IMR90|chr2:55261571-55261648,chr2,55261571,55261648,IMR90|chr2:85194668-85194732,chr2,85194668,85194732,1,29933097
IMR90|chr2:55264709-55264786,chr2,55264709,55264786,IMR90|chr2:64245367-64245404,chr2,64245367,64245404,1,8980658
IMR90|chr2:55264709-55264785,chr2,55264709,55264785,IMR90|chr2:64245367-64245404,chr2,64245367,64245404,1,8980658
IMR90|chr2:55360831-55360876,chr2,55360831,55360876,IMR90|chr2:55458808-55458830,chr2,55458808,55458830,1,97977
IMR90|chr2:55372727-55372801,chr2,55372727,55372801,IMR90|chr2:55458750-55458778,chr2,55458750,55458778,1,86023
IMR90|chr2:55382064-55382144,chr2,55382064,55382144,IMR90|chr2:55276763-55276810,chr2,55276763,55276810,1,105301
IMR90|chr2:55384225-55384308,chr2,55384225,55384308,IMR90|chr2:55273607-55273659,chr2,55273607,55273659,1,110618
IMR90|chr2:55385541-55385566,chr2,55385541,55385566,IMR90|chr2:55274389-55274463,chr2,55274389,55274463,1,111152
IMR90|chr2:61589887-61589937,chr2,61589887,61589937,IMR90|chr2:36586536-36586617,chr2,36586536,36586617,1,25003351
IMR90|chr2:61589889-61589937,chr2,61589889,61589937,IMR90|chr2:36586536-36586617,chr2,36586536,36586617,1,25003353
IMR90|chr2:63038480-63038530,chr2,63038480,63038530,IMR90|chr2:37192690-37192729,chr2,37192690,37192729,1,25845790
IMR90|chr2:63038481-63038530,chr2,63038481,63038530,IMR90|chr2:37192690-37192730,chr2,37192690,37192730,1,25845791
IMR90|chr2:64018170-64018250,chr2,64018170,64018250,IMR90|chr2:192546930-192546969,chr2,192546930,192546969,1,128528760
IMR90|chr2:65614922-65614993,chr2,65614922,65614993,IMR90|chr2:65356082-65356115,chr2,65356082,65356115,1,258840
IMR90|chr2:65614948-65615052,chr2,65614948,65615052,IMR90|chr2:65356082-65356115,chr2,65356082,65356115,1,258866
IMR90|chr2:65623326-65623405,chr2,65623326,65623405,IMR90|chr2:65356523-65356584,chr2,65356523,65356584,1,266803
IMR90|chr2:65623326-65623404,chr2,65623326,65623404,IMR90|chr2:65356523-65356584,chr2,65356523,65356584,1,266803
IMR90|chr2:67491712-67491745,chr2,67491712,67491745,IMR90|chr2:65659540-65659643,chr2,65659540,65659643,1,1832172
IMR90|chr2:67491713-67491745,chr2,67491713,67491745,IMR90|chr2:65659576-65659644,chr2,65659576,65659644,1,1832137
IMR90|chr2:67665726-67665792,chr2,67665726,67665792,IMR90|chr2:67620174-67620224,chr2,67620174,67620224,1,45552
IMR90|chr2:67665727-67665828,chr2,67665727,67665828,IMR90|chr2:67620175-67620224,chr2,67620175,67620224,1,45552
IMR90|chr2:67665727-67665800,chr2,67665727,67665800,IMR90|chr2:67620179-67620224,chr2,67620179,67620224,1,45548
IMR90|chr2:67665727-67665792,chr2,67665727,67665792,IMR90|chr2:67620174-67620224,chr2,67620174,67620224,1,45553
IMR90|chr2:67665727-67665784,chr2,67665727,67665784,IMR90|chr2:67620157-67620224,chr2,67620157,67620224,1,45570
IMR90|chr2:67665727-67665762,chr2,67665727,67665762,IMR90|chr2:67620110-67620224,chr2,67620110,67620224,1,45617
IMR90|chr2:67665727-67665749,chr2,67665727,67665749,IMR90|chr2:67620175-67620224,chr2,67620175,67620224,1,45552
IMR90|chr2:67670683-67670773,chr2,67670683,67670773,IMR90|chr2:67620174-67620224,chr2,67620174,67620224,1,50509
IMR90|chr2:67739907-67739933,chr2,67739907,67739933,IMR90|chr2:55274153-55274249,chr2,55274153,55274249,1,12465754
IMR90|chr2:67739907-67739930,chr2,67739907,67739930,IMR90|chr2:55274150-55274249,chr2,55274150,55274249,1,12465757
IMR90|chr2:67789281-67789326,chr2,67789281,67789326,IMR90|chr2:176046017-176046110,chr2,176046017,176046110,1,108256736
IMR90|chr2:68463253-68463290,chr2,68463253,68463290,IMR90|chr2:71298938-71298995,chr2,71298938,71298995,1,2835685
IMR90|chr2:68463253-68463289,chr2,68463253,68463289,IMR90|chr2:71298938-71298995,chr2,71298938,71298995,1,2835685
IMR90|chr2:68559788-68559898,chr2,68559788,68559898,IMR90|chr2:68478758-68478781,chr2,68478758,68478781,1,81030
IMR90|chr2:68559788-68559846,chr2,68559788,68559846,IMR90|chr2:68478758-68478781,chr2,68478758,68478781,1,81030
IMR90|chr2:69267044-69267120,chr2,69267044,69267120,IMR90|chr2:189162191-189162222,chr2,189162191,189162222,1,119895147
IMR90|chr2:69268288-69268333,chr2,69268288,69268333,IMR90|chr2:189162193-189162223,chr2,189162193,189162223,1,119893905
IMR90|chr2:69270703-69270750,chr2,69270703,69270750,IMR90|chr2:74782165-74782260,chr2,74782165,74782260,1,5511462
IMR90|chr2:69270703-69270749,chr2,69270703,69270749,IMR90|chr2:74782165-74782260,chr2,74782165,74782260,1,5511462
IMR90|chr2:69384232-69384352,chr2,69384232,69384352,IMR90|chr2:73299750-73299779,chr2,73299750,73299779,1,3915518
IMR90|chr2:69384249-69384399,chr2,69384249,69384399,IMR90|chr2:73299750-73299779,chr2,73299750,73299779,1,3915501
IMR90|chr2:69408266-69408363,chr2,69408266,69408363,IMR90|chr2:69869904-69869983,chr2,69869904,69869983,1,461638
IMR90|chr2:69408297-69408365,chr2,69408297,69408365,IMR90|chr2:69869904-69869983,chr2,69869904,69869983,1,461607
IMR90|chr2:69412005-69412073,chr2,69412005,69412073,IMR90|chr2:69869828-69869875,chr2,69869828,69869875,1,457823
IMR90|chr2:69433706-69433756,chr2,69433706,69433756,IMR90|chr2:183580326-183580384,chr2,183580326,183580384,1,114146620
IMR90|chr2:70337570-70337621,chr2,70337570,70337621,IMR90|chr2:70422531-70422594,chr2,70422531,70422594,1,84961
IMR90|chr2:70348875-70348936,chr2,70348875,70348936,IMR90|chr2:70422851-70422909,chr2,70422851,70422909,1,73976
IMR90|chr2:72458126-72458160,chr2,72458126,72458160,IMR90|chr2:37894517-37894559,chr2,37894517,37894559,1,34563609
IMR90|chr2:73044898-73044977,chr2,73044898,73044977,IMR90|chr2:71358457-71358519,chr2,71358457,71358519,1,1686441
IMR90|chr2:74213258-74213385,chr2,74213258,74213385,IMR90|chr2:74231016-74231036,chr2,74231016,74231036,1,17758
IMR90|chr2:74213263-74213380,chr2,74213263,74213380,IMR90|chr2:74231016-74231036,chr2,74231016,74231036,1,17753
IMR90|chr2:74213805-74213833,chr2,74213805,74213833,IMR90|chr2:74230260-74230330,chr2,74230260,74230330,1,16455
IMR90|chr2:74214522-74214594,chr2,74214522,74214594,IMR90|chr2:74227345-74227397,chr2,74227345,74227397,1,12823
IMR90|chr2:84672134-84672205,chr2,84672134,84672205,IMR90|chr2:66666918-66666940,chr2,66666918,66666940,1,18005216
IMR90|chr2:84672135-84672205,chr2,84672135,84672205,IMR90|chr2:66666918-66666940,chr2,66666918,66666940,1,18005217
IMR90|chr2:84709849-84709915,chr2,84709849,84709915,IMR90|chr2:84691003-84691031,chr2,84691003,84691031,1,18846
IMR90|chr2:84717932-84717992,chr2,84717932,84717992,IMR90|chr2:84687750-84687800,chr2,84687750,84687800,1,30182
IMR90|chr2:84717932-84717991,chr2,84717932,84717991,IMR90|chr2:84687750-84687800,chr2,84687750,84687800,1,30182
IMR90|chr2:85170914-85171016,chr2,85170914,85171016,IMR90|chr2:85195642-85195695,chr2,85195642,85195695,1,24728
IMR90|chr2:85173683-85173774,chr2,85173683,85173774,IMR90|chr2:85195578-85195672,chr2,85195578,85195672,1,21895
IMR90|chr2:85173718-85173774,chr2,85173718,85173774,IMR90|chr2:85195578-85195672,chr2,85195578,85195672,1,21860
IMR90|chr2:85174552-85174607,chr2,85174552,85174607,IMR90|chr2:85130191-85130286,chr2,85130191,85130286,1,44361
IMR90|chr2:85175321-85175424,chr2,85175321,85175424,IMR90|chr2:85193297-85193327,chr2,85193297,85193327,1,17976
IMR90|chr2:85175321-85175414,chr2,85175321,85175414,IMR90|chr2:85193297-85193327,chr2,85193297,85193327,1,17976
IMR90|chr2:85175849-85175909,chr2,85175849,85175909,IMR90|chr2:85194545-85194635,chr2,85194545,85194635,1,18696
IMR90|chr2:85175966-85176001,chr2,85175966,85176001,IMR90|chr2:85195580-85195624,chr2,85195580,85195624,1,19614
IMR90|chr2:85175969-85176000,chr2,85175969,85176000,IMR90|chr2:85195607-85195658,chr2,85195607,85195658,1,19638
IMR90|chr2:85177006-85177027,chr2,85177006,85177027,IMR90|chr2:85196761-85196843,chr2,85196761,85196843,1,19755
IMR90|chr2:85177145-85177248,chr2,85177145,85177248,IMR90|chr2:85197640-85197663,chr2,85197640,85197663,1,20495
IMR90|chr2:85177519-85177608,chr2,85177519,85177608,IMR90|chr2:85196204-85196223,chr2,85196204,85196223,1,18685
IMR90|chr2:85180069-85180113,chr2,85180069,85180113,IMR90|chr2:85194057-85194147,chr2,85194057,85194147,1,13988
IMR90|chr2:85182976-85183053,chr2,85182976,85183053,IMR90|chr2:85133262-85133313,chr2,85133262,85133313,1,49714
IMR90|chr2:85184499-85184583,chr2,85184499,85184583,IMR90|chr2:85194890-85195010,chr2,85194890,85195010,1,10391
IMR90|chr2:85184684-85184770,chr2,85184684,85184770,IMR90|chr2:85195016-85195054,chr2,85195016,85195054,1,10332
IMR90|chr2:85185330-85185346,chr2,85185330,85185346,IMR90|chr2:85194671-85194794,chr2,85194671,85194794,1,9341
IMR90|chr2:85186287-85186341,chr2,85186287,85186341,IMR90|chr2:85194423-85194504,chr2,85194423,85194504,1,8136
IMR90|chr2:85186288-85186341,chr2,85186288,85186341,IMR90|chr2:85194423-85194504,chr2,85194423,85194504,1,8135
IMR90|chr2:85186830-85186870,chr2,85186830,85186870,IMR90|chr2:85197526-85197671,chr2,85197526,85197671,1,10696
IMR90|chr2:85188448-85188507,chr2,85188448,85188507,IMR90|chr2:85194201-85194261,chr2,85194201,85194261,1,5753
IMR90|chr2:85188942-85189026,chr2,85188942,85189026,IMR90|chr2:85197658-85197701,chr2,85197658,85197701,1,8716
IMR90|chr2:85189311-85189394,chr2,85189311,85189394,IMR90|chr2:85195636-85195735,chr2,85195636,85195735,1,6325
IMR90|chr2:85189311-85189362,chr2,85189311,85189362,IMR90|chr2:85195636-85195735,chr2,85195636,85195735,1,6325
IMR90|chr2:85189320-85189361,chr2,85189320,85189361,IMR90|chr2:85195624-85195739,chr2,85195624,85195739,1,6304
IMR90|chr2:85189352-85189426,chr2,85189352,85189426,IMR90|chr2:85195689-85195764,chr2,85195689,85195764,1,6337
IMR90|chr2:85189387-85189487,chr2,85189387,85189487,IMR90|chr2:85194328-85194360,chr2,85194328,85194360,1,4941
IMR90|chr2:85190038-85190101,chr2,85190038,85190101,IMR90|chr2:85193944-85194004,chr2,85193944,85194004,1,3906
IMR90|chr2:85190123-85190178,chr2,85190123,85190178,IMR90|chr2:85197479-85197563,chr2,85197479,85197563,1,7356
IMR90|chr2:85190134-85190226,chr2,85190134,85190226,IMR90|chr2:85193944-85193968,chr2,85193944,85193968,1,3810
IMR90|chr2:85190135-85190226,chr2,85190135,85190226,IMR90|chr2:85193944-85193982,chr2,85193944,85193982,1,3809
IMR90|chr2:85190136-85190193,chr2,85190136,85190193,IMR90|chr2:85193944-85193998,chr2,85193944,85193998,1,3808
IMR90|chr2:85190143-85190226,chr2,85190143,85190226,IMR90|chr2:85193944-85194057,chr2,85193944,85194057,1,3801
IMR90|chr2:85190189-85190226,chr2,85190189,85190226,IMR90|chr2:85193944-85194057,chr2,85193944,85194057,1,3755
IMR90|chr2:85190195-85190226,chr2,85190195,85190226,IMR90|chr2:85193944-85193998,chr2,85193944,85193998,1,3749
IMR90|chr2:85190199-85190226,chr2,85190199,85190226,IMR90|chr2:85193944-85194005,chr2,85193944,85194005,1,3745
IMR90|chr2:85191018-85191045,chr2,85191018,85191045,IMR90|chr2:85193193-85193285,chr2,85193193,85193285,1,2175
IMR90|chr2:85191024-85191146,chr2,85191024,85191146,IMR90|chr2:85193395-85193491,chr2,85193395,85193491,1,2371
IMR90|chr2:85191051-85191129,chr2,85191051,85191129,IMR90|chr2:85193933-85194005,chr2,85193933,85194005,1,2882
IMR90|chr2:85191053-85191147,chr2,85191053,85191147,IMR90|chr2:85193933-85194005,chr2,85193933,85194005,1,2880
IMR90|chr2:85191053-85191146,chr2,85191053,85191146,IMR90|chr2:85193933-85194005,chr2,85193933,85194005,1,2880
IMR90|chr2:85191092-85191146,chr2,85191092,85191146,IMR90|chr2:85193395-85193491,chr2,85193395,85193491,1,2303
IMR90|chr2:85191366-85191480,chr2,85191366,85191480,IMR90|chr2:85195826-85195976,chr2,85195826,85195976,1,4460
IMR90|chr2:85191443-85191592,chr2,85191443,85191592,IMR90|chr2:85194342-85194403,chr2,85194342,85194403,1,2899
IMR90|chr2:85191570-85191659,chr2,85191570,85191659,IMR90|chr2:85194342-85194403,chr2,85194342,85194403,1,2772
IMR90|chr2:85191639-85191714,chr2,85191639,85191714,IMR90|chr2:85194921-85195015,chr2,85194921,85195015,1,3282
IMR90|chr2:85221521-85221637,chr2,85221521,85221637,IMR90|chr2:85195530-85195584,chr2,85195530,85195584,1,25991
IMR90|chr2:85221521-85221617,chr2,85221521,85221617,IMR90|chr2:85195530-85195584,chr2,85195530,85195584,1,25991
IMR90|chr2:85225110-85225178,chr2,85225110,85225178,IMR90|chr2:85195915-85195984,chr2,85195915,85195984,1,29195
IMR90|chr2:85237873-85237965,chr2,85237873,85237965,IMR90|chr2:85194317-85194362,chr2,85194317,85194362,1,43556
IMR90|chr2:85237902-85237997,chr2,85237902,85237997,IMR90|chr2:85194317-85194362,chr2,85194317,85194362,1,43585
IMR90|chr2:85992888-85992962,chr2,85992888,85992962,IMR90|chr2:75786736-75786802,chr2,75786736,75786802,1,10206152
IMR90|chr2:85992892-85992962,chr2,85992892,85992962,IMR90|chr2:75786722-75786802,chr2,75786722,75786802,1,10206170
IMR90|chr2:87758400-87758441,chr2,87758400,87758441,IMR90|chr2:96930792-96930909,chr2,96930792,96930909,1,9172392
IMR90|chr2:87758400-87758433,chr2,87758400,87758433,IMR90|chr2:96930792-96930909,chr2,96930792,96930909,1,9172392
IMR90|chr2:87768615-87768730,chr2,87768615,87768730,IMR90|chr2:66674189-66674224,chr2,66674189,66674224,1,21094426
IMR90|chr2:87768621-87768771,chr2,87768621,87768771,IMR90|chr2:66674189-66674224,chr2,66674189,66674224,1,21094432
IMR90|chr2:87776225-87776319,chr2,87776225,87776319,IMR90|chr2:66667525-66667581,chr2,66667525,66667581,1,21108700
IMR90|chr2:87780120-87780177,chr2,87780120,87780177,IMR90|chr2:231579012-231579105,chr2,231579012,231579105,1,143798892
IMR90|chr2:87780120-87780167,chr2,87780120,87780167,IMR90|chr2:231579013-231579116,chr2,231579013,231579116,1,143798893
IMR90|chr2:87780131-87780178,chr2,87780131,87780178,IMR90|chr2:231579013-231579116,chr2,231579013,231579116,1,143798882
IMR90|chr2:87786959-87787054,chr2,87786959,87787054,IMR90|chr2:65659417-65659486,chr2,65659417,65659486,1,22127542
IMR90|chr2:87786974-87787054,chr2,87786974,87787054,IMR90|chr2:65659417-65659486,chr2,65659417,65659486,1,22127557
IMR90|chr2:96907799-96907866,chr2,96907799,96907866,IMR90|chr2:219266714-219266783,chr2,219266714,219266783,1,122358915
IMR90|chr2:96907800-96907866,chr2,96907800,96907866,IMR90|chr2:219266714-219266783,chr2,219266714,219266783,1,122358914
IMR90|chr2:100590099-100590129,chr2,100590099,100590129,IMR90|chr2:105945430-105945499,chr2,105945430,105945499,1,5355331
IMR90|chr2:100590100-100590129,chr2,100590100,100590129,IMR90|chr2:105945430-105945499,chr2,105945430,105945499,1,5355330
IMR90|chr2:100598387-100598468,chr2,100598387,100598468,IMR90|chr2:64245740-64245791,chr2,64245740,64245791,1,36352647
IMR90|chr2:100598387-100598467,chr2,100598387,100598467,IMR90|chr2:64245721-64245791,chr2,64245721,64245791,1,36352666
IMR90|chr2:100598388-100598473,chr2,100598388,100598473,IMR90|chr2:64245721-64245791,chr2,64245721,64245791,1,36352667
IMR90|chr2:100696329-100696383,chr2,100696329,100696383,IMR90|chr2:190539728-190539789,chr2,190539728,190539789,1,89843399
IMR90|chr2:100696331-100696383,chr2,100696331,100696383,IMR90|chr2:190539728-190539789,chr2,190539728,190539789,1,89843397
IMR90|chr2:100696342-100696383,chr2,100696342,100696383,IMR90|chr2:190539728-190539789,chr2,190539728,190539789,1,89843386
IMR90|chr2:101552080-101552125,chr2,101552080,101552125,IMR90|chr2:112896668-112896713,chr2,112896668,112896713,1,11344588
IMR90|chr2:102062080-102062133,chr2,102062080,102062133,IMR90|chr2:64071740-64071819,chr2,64071740,64071819,1,37990340
IMR90|chr2:102320267-102320405,chr2,102320267,102320405,IMR90|chr2:26213000-26213022,chr2,26213000,26213022,1,76107267
IMR90|chr2:102320270-102320378,chr2,102320270,102320378,IMR90|chr2:26212997-26213030,chr2,26212997,26213030,1,76107273
IMR90|chr2:102320273-102320401,chr2,102320273,102320401,IMR90|chr2:26213000-26213022,chr2,26213000,26213022,1,76107273
IMR90|chr2:102323328-102323348,chr2,102323328,102323348,IMR90|chr2:106011919-106012069,chr2,106011919,106012069,1,3688591
IMR90|chr2:102332251-102332328,chr2,102332251,102332328,IMR90|chr2:48542494-48542595,chr2,48542494,48542595,1,53789757
IMR90|chr2:102332280-102332328,chr2,102332280,102332328,IMR90|chr2:48542494-48542595,chr2,48542494,48542595,1,53789786
IMR90|chr2:102338115-102338214,chr2,102338115,102338214,IMR90|chr2:203241438-203241520,chr2,203241438,203241520,1,100903323
IMR90|chr2:102338148-102338216,chr2,102338148,102338216,IMR90|chr2:203241438-203241520,chr2,203241438,203241520,1,100903290
IMR90|chr2:102338148-102338215,chr2,102338148,102338215,IMR90|chr2:203241437-203241520,chr2,203241437,203241520,1,100903289
IMR90|chr2:102362955-102363069,chr2,102362955,102363069,IMR90|chr2:106012209-106012270,chr2,106012209,106012270,1,3649254
IMR90|chr2:102362982-102363071,chr2,102362982,102363071,IMR90|chr2:106012209-106012270,chr2,106012209,106012270,1,3649227
IMR90|chr2:102374953-102375103,chr2,102374953,102375103,IMR90|chr2:102758193-102758229,chr2,102758193,102758229,1,383240
IMR90|chr2:102374991-102375105,chr2,102374991,102375105,IMR90|chr2:102758193-102758229,chr2,102758193,102758229,1,383202
IMR90|chr2:102461661-102461685,chr2,102461661,102461685,IMR90|chr2:218769260-218769343,chr2,218769260,218769343,1,116307599
IMR90|chr2:102461661-102461684,chr2,102461661,102461684,IMR90|chr2:218769260-218769343,chr2,218769260,218769343,1,116307599
IMR90|chr2:105986866-105986888,chr2,105986866,105986888,IMR90|chr2:230785874-230785988,chr2,230785874,230785988,1,124799008
IMR90|chr2:109781691-109781792,chr2,109781691,109781792,IMR90|chr2:74777010-74777066,chr2,74777010,74777066,1,35004681
IMR90|chr2:109781691-109781791,chr2,109781691,109781791,IMR90|chr2:74777010-74777065,chr2,74777010,74777065,1,35004681
IMR90|chr2:109781691-109781785,chr2,109781691,109781785,IMR90|chr2:74777010-74777066,chr2,74777010,74777066,1,35004681
IMR90|chr2:109781691-109781740,chr2,109781691,109781740,IMR90|chr2:74777010-74777065,chr2,74777010,74777065,1,35004681
IMR90|chr2:109937753-109937867,chr2,109937753,109937867,IMR90|chr2:190041054-190041089,chr2,190041054,190041089,1,80103301
IMR90|chr2:109937757-109937876,chr2,109937757,109937876,IMR90|chr2:190041054-190041089,chr2,190041054,190041089,1,80103297
IMR90|chr2:110062225-110062268,chr2,110062225,110062268,IMR90|chr2:151337708-151337779,chr2,151337708,151337779,1,41275483
IMR90|chr2:110062225-110062246,chr2,110062225,110062246,IMR90|chr2:151337708-151337779,chr2,151337708,151337779,1,41275483
IMR90|chr2:112226830-112226945,chr2,112226830,112226945,IMR90|chr2:170222336-170222371,chr2,170222336,170222371,1,57995506
IMR90|chr2:114727446-114727519,chr2,114727446,114727519,IMR90|chr2:112813985-112814079,chr2,112813985,112814079,1,1913461
IMR90|chr2:114727470-114727526,chr2,114727470,114727526,IMR90|chr2:112813985-112814079,chr2,112813985,112814079,1,1913485
IMR90|chr2:121501727-121501793,chr2,121501727,121501793,IMR90|chr2:106013771-106013857,chr2,106013771,106013857,1,15487956
IMR90|chr2:121501729-121501793,chr2,121501729,121501793,IMR90|chr2:106013771-106013857,chr2,106013771,106013857,1,15487958
IMR90|chr2:121522325-121522370,chr2,121522325,121522370,IMR90|chr2:106012711-106012818,chr2,106012711,106012818,1,15509614
IMR90|chr2:121522331-121522370,chr2,121522331,121522370,IMR90|chr2:106012711-106012818,chr2,106012711,106012818,1,15509620
IMR90|chr2:121565359-121565434,chr2,121565359,121565434,IMR90|chr2:109746699-109746774,chr2,109746699,109746774,1,11818660
IMR90|chr2:121565362-121565432,chr2,121565362,121565432,IMR90|chr2:109746699-109746777,chr2,109746699,109746777,1,11818663
IMR90|chr2:121611543-121611585,chr2,121611543,121611585,IMR90|chr2:84690368-84690428,chr2,84690368,84690428,1,36921175
IMR90|chr2:121611544-121611585,chr2,121611544,121611585,IMR90|chr2:84690368-84690428,chr2,84690368,84690428,1,36921176
IMR90|chr2:121671631-121671701,chr2,121671631,121671701,IMR90|chr2:36582962-36583024,chr2,36582962,36583024,1,85088669
IMR90|chr2:121671653-121671701,chr2,121671653,121671701,IMR90|chr2:36582962-36583064,chr2,36582962,36583064,1,85088691
IMR90|chr2:121692435-121692466,chr2,121692435,121692466,IMR90|chr2:36586197-36586228,chr2,36586197,36586228,1,85106238
IMR90|chr2:128523398-128523457,chr2,128523398,128523457,IMR90|chr2:86420526-86420654,chr2,86420526,86420654,1,42102872
IMR90|chr2:129059378-129059411,chr2,129059378,129059411,IMR90|chr2:242642493-242642529,chr2,242642493,242642529,1,113583115
IMR90|chr2:129059428-129059448,chr2,129059428,129059448,IMR90|chr2:128642983-128643069,chr2,128642983,128643069,1,416445
IMR90|chr2:129068884-129068931,chr2,129068884,129068931,IMR90|chr2:242642112-242642220,chr2,242642112,242642220,1,113573228
IMR90|chr2:129068889-129068931,chr2,129068889,129068931,IMR90|chr2:242642112-242642220,chr2,242642112,242642220,1,113573223
IMR90|chr2:133669684-133669758,chr2,133669684,133669758,IMR90|chr2:153031560-153031590,chr2,153031560,153031590,1,19361876
IMR90|chr2:133725448-133725534,chr2,133725448,133725534,IMR90|chr2:46927167-46927191,chr2,46927167,46927191,1,86798281
IMR90|chr2:133725448-133725532,chr2,133725448,133725532,IMR90|chr2:46927167-46927191,chr2,46927167,46927191,1,86798281
IMR90|chr2:133725486-133725534,chr2,133725486,133725534,IMR90|chr2:46927167-46927191,chr2,46927167,46927191,1,86798319
IMR90|chr2:134076378-134076447,chr2,134076378,134076447,IMR90|chr2:71358142-71358261,chr2,71358142,71358261,1,62718236
IMR90|chr2:134076378-134076409,chr2,134076378,134076409,IMR90|chr2:71358142-71358261,chr2,71358142,71358261,1,62718236
IMR90|chr2:134100204-134100270,chr2,134100204,134100270,IMR90|chr2:157294031-157294115,chr2,157294031,157294115,1,23193827
IMR90|chr2:134100205-134100280,chr2,134100205,134100280,IMR90|chr2:157294030-157294105,chr2,157294030,157294105,1,23193825
IMR90|chr2:134930991-134931095,chr2,134930991,134931095,IMR90|chr2:190041156-190041236,chr2,190041156,190041236,1,55110165
IMR90|chr2:134931028-134931095,chr2,134931028,134931095,IMR90|chr2:190041156-190041236,chr2,190041156,190041236,1,55110128
IMR90|chr2:134935824-134935882,chr2,134935824,134935882,IMR90|chr2:148779633-148779720,chr2,148779633,148779720,1,13843809
IMR90|chr2:134935824-134935881,chr2,134935824,134935881,IMR90|chr2:148779633-148779720,chr2,148779633,148779720,1,13843809
IMR90|chr2:134954874-134954908,chr2,134954874,134954908,IMR90|chr2:148777079-148777225,chr2,148777079,148777225,1,13822205
IMR90|chr2:134993483-134993593,chr2,134993483,134993593,IMR90|chr2:190042371-190042453,chr2,190042371,190042453,1,55048888
IMR90|chr2:134993526-134993594,chr2,134993526,134993594,IMR90|chr2:190042371-190042453,chr2,190042371,190042453,1,55048845
IMR90|chr2:135174401-135174447,chr2,135174401,135174447,IMR90|chr2:47400695-47400805,chr2,47400695,47400805,1,87773706
IMR90|chr2:135176418-135176480,chr2,135176418,135176480,IMR90|chr2:173293316-173293369,chr2,173293316,173293369,1,38116898
IMR90|chr2:135176419-135176480,chr2,135176419,135176480,IMR90|chr2:173293321-173293369,chr2,173293321,173293369,1,38116902
IMR90|chr2:135177257-135177322,chr2,135177257,135177322,IMR90|chr2:47401938-47401977,chr2,47401938,47401977,1,87775319
IMR90|chr2:135187284-135187301,chr2,135187284,135187301,IMR90|chr2:42276470-42276578,chr2,42276470,42276578,1,92910814
